0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55 0 1.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.431 0 0 4.071 29 114 1
0 0.72 0.72 0 0 0 0 1.45 0 0 0.72 0 0 0 0 2.91 0 0.72 1.45 0 0 0 0.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123 0 0.495 0 0 1.525 8 61 1
0 0 0.38 0 1.15 0.76 0 0 0 0 0 0.38 0.38 0 0 0.38 0 0.38 2.69 0 2.3 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122 0 0.061 0.061 0 1.775 20 158 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.153 0 0 0 0 3.8 23 38 1
0 0.56 1.12 0 2.24 0 1.12 0 0 0 0 0.56 0.56 0 0 0.56 2.8 0 3.93 0 1.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 1.083 0.333 0 4.974 140 194 1
0.47 0.31 0.47 0 0.05 0.13 0.05 0.26 0.44 0.76 0.26 0.97 0.58 1.26 0 0.26 0.44 0 3.25 0 1.5 0 1.05 0.34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0.004 0.066 0 0.322 0.764 0.159 6.1 193 3038 1
0 0.43 0.43 0 0.43 0 0 0 0 0 0 0.43 0 0 0 0.43 0 0.86 1.29 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147 0 0.736 0 0 2.81 61 222 1
0 0 0 0 4.25 0 0.7 0 0 0 0 0 0 0 0 2.83 0 0 4.96 0 1.41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0 0 1.153 3 30 1
0 0 0.64 0 0 0.64 0 0 0 0 0 0 0 0 0 0.64 0 0 2.59 0 0 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0.094 0.189 0.284 0.662 0 0 10.068 131 292 1
0 0 0 0 0 0.79 0 0 0 0 0 0 0 0 0 0.79 0 0 1.58 0 0 0 0.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79 0 0 0 0 0 0 0 0 0 0 0 0.115 0.231 0.347 0.462 0 0 5.793 22 168 1
0 0 0 0 0 0 2.46 0 0 0 0 0 0 0 0 2.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.907 0 0 1.285 7 36 1
0 0 0 0 0.95 0 0 0 0 0 0 0 0 0 0 0 0 0.47 0.95 0 0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.365 0 0 0 0 1.238 6 78 1
0.05 0.3 0.4 0 0.1 0.05 0 0.05 0.1 0 0 0.3 0.2 0 0.05 0 0 0.5 1.55 0.3 0.75 0 0.15 0.2 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0.045 0 0.054 0.118 0 2.37 96 588 1
0.05 0.3 0.4 0 0.1 0.05 0 0.05 0.1 0 0 0.3 0.2 0 0.05 0 0 0.5 1.55 0.3 0.75 0 0.15 0.2 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0.036 0 0.054 0.118 0 2.379 96 583 1
0 0 0 0 0.92 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0.61 0 0.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046 0 0 0.092 0.322 0 2.074 49 278 1
0 0 0 0 1.6 0 0.4 1.2 0 0.4 0 0.8 0 0 0 0 1.6 0.4 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.706 0.212 0 1.838 13 114 1
0 0 0 0 0.4 0.4 0.4 0.4 0 0 0.4 0 0 0 0 0.4 0 0 4 0 2 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121 0 0 1.979 12 95 1
0 0 1.12 0 0.56 0 0 0 0 0.56 0 0 0 0 0 0.56 0 0 2.25 0 1.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.56 0 0 0 0 0.101 0 0.606 0 0 2.36 19 144 1
0 0 0.8 0 1.44 0.16 0.16 0 0 0 0 0.64 0.8 0 0 0 0.16 0.16 1.6 0 0.47 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024 0 0.299 0.174 0 1.891 24 174 1
0 0.39 0.39 0 0.19 0 0 0.19 0 0 0.39 0.39 0 0 0 0.98 0.19 0.39 0.59 0 0.78 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0.128 0 0.16 0.16 0 2.128 31 730 1
0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 0 2.98 0 1.49 0 0 1.49 0 0 0 1.49 1.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1 2 11 1
1 0 0.33 0 0.66 0.66 0 0 0 0 0 0.33 0.66 0 0 0.66 0.66 0 2.33 0 0.33 0 1.66 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0.12 0.541 0 5.428 21 304 1
0 0 0 0 0 0 1.58 0 0 0 0 0 1.58 0 0 0 0 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.558 0.279 0 3.272 23 36 1
0 0 1.38 0 0 0 0 0 0 0 0 1.38 0 0 0 2.77 0 4.16 4.16 0 1.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.715 0 0 1.181 2 13 1
0.46 0 0.46 0 0 0 0 0.46 0 0 0 1.38 0 0 2.31 0 0.46 0.46 2.77 0 2.31 0 1.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46 0 0 0 0 0 0 0 0 0 0.49 0 0.081 0.816 0 3.4 12 102 1
0.14 0.14 0.29 0 0.29 0.29 0 0.29 0 0 0.29 0 0.14 0 0 0.87 0.29 0.43 3.66 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29 0 0 0 0 0 0 0 0.58 0 0 0 0 0.024 0 0.265 0 0 3.121 38 437 1
0 0.34 0.68 0 0 0 0.34 0 0 0.34 0 0 0 0 0.34 0.68 0 1.37 1.03 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.094 0 0 0 0 3.131 13 119 1
0 0.3 0.61 0 0.3 0 0.15 0 0 0.45 0.15 0 0.15 0 0.15 0.15 0 0.76 0.15 0.15 0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0.567 0.024 0.049 5.425 132 944 1
0 0 0 0 0 0 0.57 0 0 0.57 0 1.15 0.57 0 0 0 0 0.57 4.62 0 1.15 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518 0 0 10.117 33 172 1
0.52 0 2.38 0 0.26 0 0.26 0 0.52 0 0.26 0 0 0 0 0.79 0 0 1.32 0 1.05 0 0 0.52 0 0 0 0 0 0 0 0 0.26 0 0 0.26 0.26 0 0.52 0 0 0 0 0 0 0 0 0 0 0.656 0 0.31 0 0 5.549 71 566 1
0.17 0 0.08 0 0.42 0.08 0.08 0.42 0.08 0.08 0 0.6 0.17 0.17 0 0 0.17 0.08 1.2 0 3.17 0 0.34 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.081 0.027 0.095 0.013 0 4.07 48 574 1
0 0 1 0 0.5 0 0 0 0 0.5 0 0 0 0 0 0.5 0 0 2.5 0 1.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0.357 0 0.892 0 0 2 19 172 1
0 0 0 0 0 0.78 0 2.34 0 0.78 0.78 1.56 0 0 0 0 0.78 0 3.12 0 0.78 0 0.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.889 0 0 2.13 15 49 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.754 0 0 1 1 7 1
0 0 0 0 6.25 0 3.12 0 0 0 0 3.12 0 3.12 0 3.12 0 0 6.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.428 60 66 1
0.43 0 0.43 0 0.43 0 0.86 0 0 0 0 0.43 0 0 0 0 0.86 0.43 1.29 0 4.76 0 0 1.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0.915 0 0 3.891 47 144 1
0 0 0.55 0 0.55 0 0 0 0 0.55 0 0 0 0 0 0.55 0 0 1.67 0 0.55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.55 0 0 0 0 0.099 0 0.893 0 0 2.122 16 121 1
0 0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 0 1.81 3.63 0 2.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 0 0 0 0 0 0 0.165 0.165 0 6.266 41 94 1
0.26 0.26 0.52 0 0.39 0 0.39 0.13 0 0.26 0 0.78 0.26 0 0 1.57 0 0.26 2.61 0 1.57 0 0.13 0.39 0 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0 0 0 0 0 0 0 0 0 0 0 0.129 0 0.779 0.021 0.021 2.689 49 476 1
0 0 0.32 0 0.65 0.65 0.32 0.32 0 0 0 0.32 0.32 0 0 0.32 0.32 0 2.28 0 3.25 0 0 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0 0.104 0 0 0.157 0.052 1.537 10 143 1
0.19 0.19 0.39 0 0.19 0 0 0.59 0 0 0 0.39 0 0 0 0.59 0.39 1.37 4.52 0 3.14 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258 0.032 0 3.112 43 305 1
0 0 0.16 0 0.33 0 0.16 0 0.5 0 0.16 0 0 0 0 0.5 0 1.5 0.66 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.088 0 0.884 0.752 0.022 5.328 47 1087 1
0.16 0.32 0.65 0 0.32 0 0.16 0 0 0.49 0.16 0 0.16 0 0.16 0.16 0 0.81 0.32 0.16 0.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0.773 0.08 0.08 6.586 132 955 1
0 0 0.72 0 1.81 0 0 0 0 0.36 0 0.36 0 0 0 0 0.72 0 0.72 0 0.36 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.053 0.265 0 0 0 0 1.543 13 88 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.103 3 32 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.103 3 32 1
0 0.54 0.54 0 1.09 0.54 2.18 0 0 0.54 0 0.54 0 0 0 0 0 0.54 3.27 0 1.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0.157 0 0.471 0 0.078 15.08 147 377 1
0 0 0.45 0 0.22 0.22 0 0 0.67 0.45 0.22 0.9 0 0 0 0.22 0 0 1.35 0 1.12 0.22 0.22 0.22 0 0 0 0 0 0 0 0 0 0 0 0.45 0 0 0 0 0 0 0 0 0 0 0 0 0.064 0.258 0 0.129 0.193 0 7.258 71 617 1
0 0 0.15 0 0.31 0 0.15 0 0.63 0.15 0.15 0 0 0 0 1.11 0 1.27 0.79 0 0 0 0 0 0.95 0 0 0 0 0 0 0 0 0 0 0 0.31 0 0 0.15 0 0 0 0 0 0 0 0 0 0.088 0 0.862 0.707 0.022 5.423 51 1128 1
0.08 0.16 0.32 0 1.38 0.16 0.08 0 0.24 0.08 0 1.3 0 0.08 0 0.48 0.08 0.08 3.5 0 0.73 0 0.08 0.16 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.085 0.061 0.39 0.097 0.012 5.594 119 1561 1
0 0 1.42 0 0.71 0 0 0.71 0 0.71 0 0 0 0 0 0 2.85 2.85 1.42 0 3.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.931 0 0 12.055 117 217 1
0 0 0.33 0 0.99 0.99 0.33 0.33 0 0 0 0.33 0.33 0 0 0.33 0.33 0 1.98 0 3.3 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0.108 0 0 0.162 0.054 2.195 50 202 1
0 0 0.62 0 1.24 0.62 0 0 0 0 0 0 0 0 0 0.31 0 0 2.48 0 0.93 0 0.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0.31 0 0 0 0 0 0 0 0 0 0 0 0 0.086 0 0.043 0 0 1.741 14 155 1
0 0.34 0.69 0 0.34 0 0.17 0 0 0.51 0.17 0 0.17 0 0.17 0.17 0 0.86 0.17 0.17 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0.665 0.083 0.083 6.294 132 963 1
0 0.79 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79 0.79 1.58 3.17 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79 0 0 0 0 0.271 0 0.271 0.135 0 3.257 26 114 1
0.14 0.14 0.29 0 0 0 0 0 1.17 0.29 0.14 0.58 0 0 0 0.14 0 0.14 2.35 0.14 0.88 0 0 0.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29 0 0 0 0 0 0 0 0 0 0 0 0.204 0 0.204 0.127 0.102 2.962 73 400 1
0 0.57 0.57 0 1.14 0.57 2.28 0 0 0.57 0 0.57 0 0 0 0 0 0.57 3.42 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.57 0 0 0 0 0.081 0 0.487 0 0.081 16.217 147 373 1
0 0.34 0.69 0 0.34 0 0.17 0 0 0.51 0.17 0 0.17 0 0.17 0.17 0 0.86 0.34 0.17 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.315 0 0.026 6.364 149 942 1
0 0.57 0.57 0 1.14 0.57 2.28 0 0 0.57 0 0.57 0 0 0 0 0 0.57 3.42 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.57 0 0 0 0 0.081 0 0.487 0 0.081 16.217 147 373 1
0.4 0 0.6 0 0.2 0.6 0.2 0.6 0.2 0.2 0.2 1.2 0 0 0 0.4 1.61 0.4 2.21 1.81 2.62 0 0.2 0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.096 0 1.453 0.129 0 3.946 64 513 1
0 0 0 0 0 0 0 0 0.91 0 0 0 0 0 0 0 0 0 0.91 0 2.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.132 0 0.531 0 0 2.9 28 87 1
0 0.52 0.52 0 0.52 0 0 0 0 0 0 0 0 0 0 0.52 0 0 1.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.192 0 0.867 0 0 2.22 20 131 1
0 0 0.85 0 0.42 0 0 0 0 0 0 0 0 0 0 0.42 0 0 2.14 0 1.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.42 0 0 0 0 0.159 0 1.117 0 0 1.206 7 117 1
0 0.46 0 0 1.15 0 0.23 0.23 0 0.46 0 0.69 0.23 0 0 0 0.69 0.69 2.76 0 1.84 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 1.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036 0.036 0.841 0.036 0 1.862 52 285 1
0 0 0.39 0 0.78 0 0 0.06 0.06 0.19 0.13 0.26 0.13 0 0 0 0 0 0.32 0 0.06 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0.032 0 0 0.032 0 1.206 15 240 1
0 0 0 0 0 0 0 1.05 0 0 0.52 1.05 0.52 0 0 1.05 0 0 3.7 1.05 1.05 0 1.58 0.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.702 0.263 0 6.487 47 266 1
0.54 0 0.54 0 1.63 0 0 0 0 0 0 0.54 0 0 0 0.54 0.54 0 2.17 0 5.97 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.715 0.318 0 2.345 22 129 1
1.63 0 1.63 0 0 0 0 0 1.63 0 0 0 0 0 0 1.63 0 0 3.27 0 3.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.759 0.253 0 2 16 36 1
0 1.32 0.56 0 0 0.94 0 0.18 0.37 0.75 0 2.07 0 0 0 0 0.37 0 2.45 0 0.94 0 0 0.18 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0.242 0.107 0 2.623 35 244 1
0 0 0.32 0 0.65 0.65 0.32 0.32 0 0 0 0.32 0.32 0 0 0.32 0.32 0 2.28 0 3.26 0 0 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0 0.106 0 0 0.159 0 1.494 10 139 1
0 0 0.56 0 0 0.18 0 0 0 1.32 0 0.75 0.75 0.18 0 0.18 0 0 0.94 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0.07 0.07 0 2.616 23 191 1
0 0 0 0 0 0 0 0 0.91 0 0 0 0 0 0 0 0 0 0.91 0 2.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133 0 0.532 0 0 2.9 28 87 1
0 0.68 0.34 0 0.34 0 0 0 0 0 0 0.68 0 0 0 0.34 0 1.37 1.72 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.055 0 0.718 0 0 3.718 61 264 1
0 1.31 0.56 0 0 0.93 0 0.18 0.37 0.75 0 2.06 0 0 0 0 0.37 0 2.44 0 0.93 0 0 0.18 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0.268 0.107 0 2.698 42 251 1
0 0 0.32 0 0.65 0.65 0.32 0.32 0 0 0 0.32 0.32 0 0 0.32 0.32 0 2.28 0 3.25 0 0 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0 0.105 0 0 0.157 0 1.494 10 139 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.266 4 19 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.266 4 19 1
